pair_id,seed,stage,face_width,face_height,wh_ratio,jaw_width,cheek_width,temple_width,interocular_dist,nose_width,mouth_width,jaw_angle,contour_area,mut_head,mut_head_cheek,mut_head_chin,mut_head_ear,mut_head_ear_helix,mut_head_ear_lobule,mut_head_eye_botton lid,mut_head_eye_eyelashes,mut_head_eye_iris,mut_head_eye_pupil,mut_head_eye_sclera,mut_head_eye_tear duct,mut_head_eye_top lid,mut_head_eyebrow,mut_head_forehead,mut_head_frown,mut_head_hair,mut_head_hair_sideburns,mut_head_jaw,mut_head_moustache,mut_head_mouth_inferior lip,mut_head_mouth_oral comisure,mut_head_mouth_superior lip,mut_head_mouth_teeth,mut_head_neck,mut_head_nose,mut_head_nose_ala of nose,mut_head_nose_bridge,mut_head_nose_nose tip,mut_head_nose_nostril,mut_head_philtrum,mut_head_temple,mut_head_wrinkles
p4,85,Gene_Crossover,580.00341796875,474.0094909667969,1.2236113548278809,468.0010681152344,542.0009155273438,486.0504150390625,158.00315856933594,109.0,254.00787353515625,106.88335418701172,246253.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4,85,Mutation_Enabled,596.0008544921875,444.04052734375,1.342221736907959,467.0685119628906,546.0228881835938,494.0040588378906,156.00320434570312,104.00480651855469,236.0,110.37696075439453,241990.0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1
p4,85,StyleGAN2_Output,592.0134887695312,448.00445556640625,1.3214455842971802,470.0861511230469,546.003662109375,497.0040283203125,157.00318908691406,99.0,234.00213623046875,111.5398941040039,242616.0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1
p4,86,Gene_Crossover,584.0008544921875,472.0,1.2372899055480957,461.00433349609375,544.0,483.0165710449219,162.0,110.0,245.00204467773438,105.22248840332031,247034.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4,86,Mutation_Enabled,588.00341796875,438.0011291503906,1.3424700498580933,455.0098876953125,543.0147094726562,501.02496337890625,155.0,102.00489807128906,238.01890563964844,109.59549713134766,229832.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0
p4,86,StyleGAN2_Output,587.00341796875,437.0102844238281,1.3432255983352661,453.0176696777344,543.0009155273438,501.0359191894531,155.0032196044922,102.00489807128906,233.0085906982422,109.85394287109375,228901.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0
p4,87,Gene_Crossover,575.0008544921875,469.0170593261719,1.2259700298309326,468.0042724609375,542.0147705078125,482.0166015625,157.0,113.00442504882812,260.0019226074219,109.27584075927734,244494.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4,87,Mutation_Enabled,589.00341796875,419.0047607421875,1.4057201147079468,470.00958251953125,549.003662109375,501.0,162.00308227539062,114.0,249.00201416015625,114.71404266357422,223097.0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1
p4,87,StyleGAN2_Output,588.0008544921875,419.0047607421875,1.4033273458480835,471.0,550.0,500.0010070800781,162.0,108.0,244.00204467773438,116.05335235595703,223547.5,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1
p4,88,Gene_Crossover,578.0078125,460.00433349609375,1.2565268278121948,465.0268859863281,542.003662109375,479.0166931152344,158.00315856933594,106.00471496582031,237.0,109.37202453613281,242943.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4,88,Mutation_Enabled,585.03076171875,439.0045471191406,1.3326302766799927,447.0044860839844,537.0037231445312,488.0502014160156,155.0,107.00466918945312,247.05059814453125,110.15461730957031,226006.0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
p4,88,StyleGAN2_Output,580.0137939453125,439.0011291503906,1.3212125301361084,451.0044250488281,537.014892578125,488.00921630859375,154.0,101.0,245.03265380859375,110.30625915527344,225245.0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
p4,89,Gene_Crossover,588.00341796875,471.0095520019531,1.2483896017074585,472.03814697265625,557.0143432617188,477.0094299316406,161.0,110.00454711914062,236.0021209716797,107.79563903808594,250516.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4,89,Mutation_Enabled,580.0215454101562,444.0101318359375,1.306325078010559,457.15753173828125,536.0596923828125,498.0040283203125,157.0127410888672,107.00466918945312,241.0186767578125,112.72030639648438,231720.0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0
p4,89,StyleGAN2_Output,582.021484375,444.0045166015625,1.3108458518981934,470.0521240234375,542.033203125,501.0039978027344,159.00314331054688,98.0051040649414,242.0,112.34065246582031,233702.0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0
p4,90,Gene_Crossover,573.0078735351562,464.0010681152344,1.2349278926849365,448.0401916503906,529.0037841796875,485.0164794921875,155.0,111.00450134277344,241.00830078125,105.58234405517578,235798.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4,90,Mutation_Enabled,591.0,459.0010986328125,1.2875785827636719,477.2054138183594,557.0726928710938,486.0041198730469,154.0,115.0,237.00210571289062,112.43883514404297,249299.5,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1
p4,90,StyleGAN2_Output,590.0135498046875,463.00970458984375,1.2743005752563477,481.1756286621094,559.0894165039062,499.0641174316406,158.00315856933594,111.00450134277344,234.00213623046875,111.52067565917969,250194.0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1
p4,91,Gene_Crossover,581.0137939453125,475.00946044921875,1.2231625318527222,469.00958251953125,549.0227661132812,482.0,158.0,100.0,247.0020294189453,107.31868743896484,248138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4,91,Mutation_Enabled,588.0008544921875,439.0558166503906,1.3392393589019775,466.0268249511719,546.0228881835938,494.0252990722656,163.0,110.00454711914062,246.0081329345703,114.21680450439453,234946.5,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0
p4,91,StyleGAN2_Output,586.0008544921875,435.0184020996094,1.3470714092254639,468.068359375,544.02294921875,494.03643798828125,161.00311279296875,104.00480651855469,247.0,114.25090026855469,232851.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0
p5,42,Gene_Crossover,575.021728515625,444.04052734375,1.294975757598877,477.6033935546875,551.2939453125,472.0519104003906,156.0128173828125,114.00438690185547,234.076904296875,110.82534790039062,239344.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p5,42,Mutation_Enabled,578.1046752929688,440.0408935546875,1.3137521743774414,459.4355163574219,550.0581665039062,474.05169677734375,154.0129852294922,125.01599884033203,237.00843811035156,110.1763916015625,238967.0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0
p5,42,StyleGAN2_Output,574.0078125,440.0727233886719,1.3043476343154907,459.2787780761719,549.0737915039062,468.0267028808594,154.0032501220703,125.00399780273438,237.00843811035156,110.94673919677734,236092.5,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0
p5,43,Gene_Crossover,573.0558471679688,444.0,1.2906663417816162,469.77655029296875,552.2318115234375,476.0168151855469,152.0032958984375,125.00399780273438,241.0020751953125,110.42333984375,238764.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p5,43,Mutation_Enabled,566.01416015625,440.0727233886719,1.28618323802948,446.70013427734375,534.4530029296875,474.00421142578125,153.0,107.00466918945312,216.0370330810547,109.3766860961914,230100.0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0
p5,43,StyleGAN2_Output,561.0,443.0552978515625,1.2662075757980347,443.5459289550781,532.2405395507812,474.0,153.00326538085938,106.00471496582031,218.0573272705078,108.17542266845703,229483.5,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0
p5,44,Gene_Crossover,570.0008544921875,447.0044860839844,1.275156855583191,465.9034118652344,545.4044189453125,473.009521484375,158.00315856933594,116.0,239.01882934570312,111.48016357421875,238682.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p5,44,Mutation_Enabled,570.071044921875,426.0574951171875,1.3380143642425537,460.0695495605469,539.0148315429688,483.00103759765625,151.0,114.0,231.00865173339844,108.64218139648438,224914.0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
p5,44,StyleGAN2_Output,570.071044921875,428.04205322265625,1.3318108320236206,455.0889892578125,540.0231323242188,476.00421142578125,154.0032501220703,115.01738739013672,226.01991271972656,108.85581970214844,224707.5,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
p5,45,Gene_Crossover,562.022216796875,436.00457763671875,1.289028286933899,457.9192199707031,536.4512939453125,474.0094909667969,158.00315856933594,121.01652526855469,240.0520782470703,111.31535339355469,230368.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p5,45,Mutation_Enabled,583.103759765625,428.0572509765625,1.3622097969055176,475.05157470703125,551.0081787109375,496.02520751953125,149.00335693359375,109.0,208.02163696289062,116.24223327636719,234006.5,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
p5,45,StyleGAN2_Output,583.1680908203125,426.0751037597656,1.3686978816986084,473.01690673828125,553.0009155273438,486.0164489746094,149.0,108.0,212.00942993164062,115.78849029541016,231876.5,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
p5,46,Gene_Crossover,567.1489868164062,443.0406188964844,1.2801285982131958,464.43084716796875,542.0590209960938,472.0264892578125,153.0,123.0162582397461,239.07530212402344,109.96481323242188,234506.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p5,46,Mutation_Enabled,578.0864868164062,449.1347351074219,1.287111520767212,466.4729309082031,548.1104125976562,478.0041809082031,156.0,111.04053497314453,229.03492736816406,108.60548400878906,239851.0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0
p5,46,StyleGAN2_Output,580.086181640625,450.010009765625,1.2890517711639404,471.66302490234375,554.1768798828125,480.0041809082031,155.0032196044922,114.00438690185547,230.05433654785156,108.98381805419922,240368.5,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0
p5,47,Gene_Crossover,583.0308837890625,476.0378112792969,1.2247575521469116,474.94842529296875,555.3251342773438,482.00103759765625,156.0,113.0,238.0336151123047,105.64301300048828,250964.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p5,47,Mutation_Enabled,569.0079345703125,436.2247009277344,1.304391860961914,469.23980712890625,538.0752563476562,480.0041809082031,154.0,113.00442504882812,239.0,113.59211730957031,230946.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0
p5,47,StyleGAN2_Output,565.0079345703125,437.0560607910156,1.2927584648132324,465.5201416015625,537.1824340820312,472.0010681152344,155.0,118.00423431396484,237.00843811035156,111.13725280761719,227355.5,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0
p5,48,Gene_Crossover,559.0009155273438,458.0174560546875,1.2204794883728027,461.73260498046875,541.3335571289062,470.00958251953125,157.0127410888672,129.00387573242188,245.01837158203125,107.68574523925781,242178.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p5,48,Mutation_Enabled,554.1525268554688,439.1377868652344,1.261910319328308,462.15582275390625,532.0084838867188,476.0168151855469,149.00335693359375,128.00390625,249.05020141601562,111.6795425415039,228625.5,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0
p5,48,StyleGAN2_Output,559.0223388671875,443.01806640625,1.2618499994277954,462.4327087402344,538.0929565429688,472.03814697265625,156.00320434570312,120.0,246.05081176757812,110.87992095947266,230241.0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0
p5,49,Gene_Crossover,573.0217895507812,444.0045166015625,1.290576457977295,472.4510498046875,546.7174682617188,471.0010681152344,153.00326538085938,128.00390625,261.0172424316406,110.6258773803711,238750.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p5,49,Mutation_Enabled,569.0140380859375,428.04205322265625,1.3293414115905762,468.15380859375,541.0231323242188,479.08453369140625,149.013427734375,124.0,237.03375244140625,112.75799560546875,223870.0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
p5,49,StyleGAN2_Output,567.043212890625,430.01861572265625,1.318648099899292,459.1568298339844,540.0333251953125,474.0379638671875,151.0,117.0,231.0346221923828,110.44940948486328,221213.0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
p5,50,Gene_Crossover,572.031494140625,459.0043640136719,1.2462440729141235,470.61236572265625,548.2052612304688,478.0261535644531,156.0,112.0,239.07530212402344,109.0375747680664,244736.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p5,50,Mutation_Enabled,569.087890625,453.133544921875,1.255894422531128,455.10986328125,539.0037231445312,478.1045837402344,152.0032958984375,118.0169448852539,230.00869750976562,106.05583953857422,238150.5,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0
p5,50,StyleGAN2_Output,569.087890625,458.1844482421875,1.2420498132705688,449.4018249511719,542.0922241210938,471.06793212890625,153.02940368652344,119.00420379638672,227.0198211669922,104.27596282958984,235667.5,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0
p5,51,Gene_Crossover,574.0313720703125,464.0043029785156,1.2371251583099365,473.7699890136719,554.3978881835938,465.0268859863281,155.0032196044922,124.00403594970703,268.0,107.38804626464844,245074.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p5,51,Mutation_Enabled,552.0036010742188,425.0752868652344,1.2986019849777222,458.35357666015625,532.1353149414062,471.02655029296875,153.0,122.01639556884766,244.0327911376953,114.65203094482422,226459.0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0
p5,51,StyleGAN2_Output,560.0437622070312,429.0186462402344,1.3054065704345703,461.5733947753906,541.2993774414062,472.0169372558594,153.01307678222656,120.01666259765625,238.0336151123047,112.72080993652344,227816.0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0
p5,52,Gene_Crossover,568.1267700195312,438.0285339355469,1.2970086336135864,471.15283203125,545.0146484375,473.02642822265625,152.0032958984375,112.00446319580078,242.00827026367188,111.6885986328125,232923.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p5,52,Mutation_Enabled,562.0889892578125,386.10491943359375,1.4557933807373047,443.01806640625,529.0,488.0655822753906,148.0033721923828,113.00442504882812,216.057861328125,114.21349334716797,204381.5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1
p5,52,StyleGAN2_Output,567.0881958007812,389.1040954589844,1.4574202299118042,446.0907897949219,532.0009155273438,483.0372619628906,152.0,112.0,217.05760192871094,114.6680679321289,206586.5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1
p5,53,Gene_Crossover,562.0079956054688,430.004638671875,1.3069812059402466,462.2434387207031,533.06005859375,472.0677795410156,153.01307678222656,122.00409698486328,238.0336151123047,111.5093765258789,222000.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p5,53,Mutation_Enabled,581.00341796875,415.0433654785156,1.3998619318008423,457.3948059082031,541.1810913085938,492.0010070800781,156.0,115.01738739013672,236.0084686279297,112.3437271118164,225394.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0
p5,53,StyleGAN2_Output,575.021728515625,421.09619140625,1.3655353784561157,458.2455749511719,540.0750122070312,481.004150390625,155.0032196044922,111.01801300048828,236.0084686279297,112.12401580810547,224576.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0
p5,54,Gene_Crossover,571.0140380859375,457.0010986328125,1.2494807243347168,468.4709167480469,546.2645874023438,478.084716796875,154.0,127.00393676757812,265.00189208984375,109.49677276611328,241387.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p5,54,Mutation_Enabled,575.013916015625,440.0284118652344,1.3067654371261597,467.180908203125,543.0451049804688,492.025390625,150.01333618164062,114.01753997802734,226.01991271972656,114.11697387695312,237104.0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
p5,54,StyleGAN2_Output,567.0035400390625,443.11285400390625,1.279591679573059,469.23980712890625,539.133544921875,483.0662536621094,152.0032958984375,112.00446319580078,222.020263671875,112.08757019042969,234218.5,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
p5,55,Gene_Crossover,560.008056640625,456.0175476074219,1.2280405759811401,455.4393615722656,540.2083129882812,469.0266418457031,157.00318908691406,123.00406646728516,239.00209045410156,105.62813568115234,239073.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p5,55,Mutation_Enabled,573.0,408.07843017578125,1.404141902923584,448.21868896484375,529.1143798828125,479.0668029785156,148.0033721923828,116.00431060791016,233.03433227539062,109.47245788574219,211177.5,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
p5,55,StyleGAN2_Output,578.0553588867188,408.04412841796875,1.4166491031646729,451.2493896484375,532.0601196289062,482.0166015625,149.00335693359375,112.0,231.0346221923828,108.93057250976562,211597.0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
p5,56,Gene_Crossover,557.0224609375,446.0907897949219,1.2486751079559326,452.3582763671875,525.1609497070312,475.016845703125,151.0,118.00423431396484,232.0538787841797,107.90425109863281,231172.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p5,56,Mutation_Enabled,580.4171142578125,432.1666259765625,1.343040108680725,461.0531311035156,544.003662109375,495.06463623046875,147.00340270996094,127.00393676757812,256.03125,109.73583221435547,235421.0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
p5,56,StyleGAN2_Output,582.4156494140625,436.0183410644531,1.3357595205307007,457.1094055175781,548.0145874023438,485.0505065917969,152.0,121.00413513183594,253.00790405273438,109.9106216430664,235596.0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
p5,57,Gene_Crossover,560.05712890625,446.0011291503906,1.2557302713394165,465.61895751953125,540.1814575195312,462.0173034667969,159.00314331054688,128.015625,259.0482482910156,111.72820281982422,238134.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p5,57,Mutation_Enabled,567.0220336914062,417.09710693359375,1.3594485521316528,454.24774169921875,531.046142578125,485.0,150.0,107.00466918945312,239.00836181640625,110.9957504272461,220864.5,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0
p5,57,StyleGAN2_Output,566.22607421875,422.11846923828125,1.3413913249969482,460.156494140625,532.0037841796875,474.0094909667969,152.0032958984375,108.01851654052734,240.00209045410156,111.25149536132812,221913.0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0
p5,58,Gene_Crossover,568.0035400390625,449.00445556640625,1.265028715133667,455.6863098144531,538.2378540039062,470.0042419433594,153.00326538085938,127.00393676757812,242.00205993652344,106.62874603271484,231575.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p5,58,Mutation_Enabled,567.126953125,425.0576477050781,1.334235429763794,445.0044860839844,540.0592651367188,486.0041198730469,155.0,124.00403594970703,232.0086212158203,112.72733306884766,226497.5,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1
p5,58,StyleGAN2_Output,560.0321655273438,427.057373046875,1.311374545097351,450.010009765625,538.0009155273438,480.0041809082031,153.00326538085938,125.00399780273438,237.00210571289062,111.3813705444336,225635.5,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1
p5,59,Gene_Crossover,542.0230712890625,435.00115966796875,1.2460267543792725,460.045654296875,534.337890625,467.0685119628906,154.0032501220703,120.0,241.05186462402344,112.57775115966797,228262.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p5,59,Mutation_Enabled,575.013916015625,424.02947998046875,1.356070637702942,450.35986328125,541.236572265625,482.004150390625,151.00331115722656,119.01680755615234,234.0,113.43623352050781,228995.0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0
p5,59,StyleGAN2_Output,575.0008544921875,428.0292053222656,1.3433682918548584,450.21771240234375,544.1112060546875,483.004150390625,154.0032501220703,117.0042724609375,233.0,111.32858276367188,230098.5,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0
p5,60,Gene_Crossover,574.0078125,452.0,1.2699288129806519,467.2740173339844,552.090576171875,472.0010681152344,153.00326538085938,122.0,251.00796508789062,110.4754409790039,240205.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p5,60,Mutation_Enabled,593.0008544921875,440.0408935546875,1.3476039171218872,475.00103759765625,555.0,494.08197021484375,146.00341796875,107.00466918945312,245.01837158203125,111.17887115478516,240380.5,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0
p5,60,StyleGAN2_Output,584.0076904296875,445.0179748535156,1.312323808670044,467.0385437011719,554.0442504882812,485.0505065917969,148.0033721923828,109.00458526611328,244.00204467773438,111.42554473876953,239517.5,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0
p5,61,Gene_Crossover,553.0325317382812,439.0182189941406,1.2597029209136963,465.61895751953125,534.2106323242188,467.0,157.00318908691406,127.0,246.0081329345703,111.58650207519531,232339.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p5,61,Mutation_Enabled,565.0035400390625,427.0292663574219,1.323102593421936,448.2856140136719,536.09326171875,474.0379638671875,149.00335693359375,122.0,249.00201416015625,111.54698944091797,226145.5,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0
p5,61,StyleGAN2_Output,562.0435791015625,433.0184631347656,1.297966718673706,449.25048828125,535.059814453125,470.0265808105469,150.00332641601562,122.00409698486328,244.00204467773438,108.47481536865234,224253.5,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0
p5,62,Gene_Crossover,571.0140380859375,452.0177001953125,1.2632559537887573,462.2434387207031,543.0921020507812,477.00103759765625,152.0032958984375,122.0,238.01890563964844,111.08004760742188,239359.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p5,62,Mutation_Enabled,559.0223388671875,441.1632385253906,1.2671552896499634,447.4930114746094,534.2106323242188,469.0266418457031,150.00332641601562,118.00423431396484,241.0186767578125,106.61515808105469,229170.0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
